zip,latitude,longitude
37046,35.7832,-86.7495
37072,36.3417,-86.7212
37213,36.1663,-86.7669
37062,35.9755,-87.1321
38134,35.1845,-89.8574
38116,35.0303,-90.0123
37201,36.1657,-86.7781
38104,35.1334,-90.0046
38108,35.1787,-89.9682
37066,36.3834,-86.4512
37172,36.5018,-86.8769
38018,35.1556,-89.7762
38141,35.0231,-89.8492
37098,35.8502,-87.3127
37055,36.076,-87.3995
78731,30.3471,-97.7609
78633,30.7177,-97.7543
75248,32.9682,-96.7942
75146,32.5914,-96.7728
75013,33.1186,-96.6773
76022,32.8297,-97.1454
75252,32.9968,-96.7921
75219,32.8132,-96.8142
76133,32.6526,-97.3758
76017,32.6555,-97.1599
76092,32.9485,-97.1524
75044,32.9522,-96.6654
75098,33.0041,-96.5394
75244,32.9322,-96.8353
75224,32.7114,-96.8387
75081,32.9462,-96.7058
75002,33.0934,-96.6454
75206,32.831,-96.7692
76001,32.6289,-97.1517
75141,32.6396,-96.707
76131,32.8632,-97.3377
76244,32.931,-97.2843
75226,32.7887,-96.7676
76012,32.754,-97.1348
75241,32.6722,-96.7774
75243,32.9103,-96.7285
75082,32.9865,-96.686
76112,32.7493,-97.2181
76013,32.7199,-97.1442
76016,32.6889,-97.1905
75217,32.7244,-96.6755
75039,32.8697,-96.9389
75218,32.8463,-96.6972
75202,32.7781,-96.8054
75060,32.8023,-96.9597
75229,32.8958,-96.8588
75115,32.6041,-96.8653
76134,32.6469,-97.3325
75454,33.2841,-96.574
75024,33.0752,-96.7843
75088,32.9031,-96.5472
75048,32.9643,-96.6012
75204,32.8038,-96.7851
76014,32.6954,-97.0876
75205,32.826,-96.7843
75019,32.9673,-96.9805
75089,32.9346,-96.5544
75080,32.966,-96.7452
76114,32.7796,-97.3928
75287,33.0005,-96.8314
75071,33.1976,-96.6153
75104,32.5885,-96.9438
75078,33.2362,-96.7954
75040,32.9227,-96.6248
75075,33.025,-96.7397
75214,32.8248,-96.7498
75070,33.1976,-96.6153
75442,33.1659,-96.3686
76110,32.7065,-97.3375
75234,32.9245,-96.8938
75208,32.7492,-96.8389
75001,32.96,-96.8385
75225,32.8628,-96.7918
75232,32.6647,-96.8384
75230,32.8999,-96.7897
75238,32.877,-96.708
76179,32.9074,-97.4257
75052,32.6605,-97.0311
75203,32.746,-96.807
75035,33.1377,-96.7524
75006,32.9657,-96.8825
75220,32.8681,-96.8622
75025,33.0784,-96.7291
76148,32.8621,-97.2508
75181,32.7272,-96.5669
75063,32.9247,-96.9598
75182,32.797,-96.5616
75201,32.7904,-96.8044
75093,33.0299,-96.7889
76108,32.7822,-97.4969
76063,32.5773,-97.1416
76117,32.8087,-97.2709
76039,32.8582,-97.0832
75240,32.9374,-96.7872
75069,33.1976,-96.6153
75254,32.9503,-96.819
76119,32.6914,-97.2675
75228,32.825,-96.6784
75231,32.8756,-96.7495
75409,33.3445,-96.5639
75074,33.0277,-96.6777
76109,32.7002,-97.3789
75062,32.8479,-96.974
75043,32.8565,-96.5999
76104,32.7256,-97.3184
75209,32.8456,-96.826
75236,32.69,-96.9177
75227,32.7672,-96.6836
75211,32.7319,-96.9057
75235,32.8252,-96.8388
76020,32.9035,-97.5412
75216,32.7086,-96.7955
75050,32.7649,-97.0112
76123,32.6254,-97.3658
78759,30.4036,-97.7526
76135,32.8248,-97.4519
75212,32.7829,-96.8714
75041,32.8794,-96.6411
75149,32.7678,-96.6082
76018,32.6548,-97.092
76115,32.6796,-97.3336
75051,32.7115,-97.0069
76137,32.8664,-97.2891
75116,32.6587,-96.9114
76051,32.9328,-97.0808
75061,32.8267,-96.9633
75233,32.7046,-96.8725
76002,32.6255,-97.0784
75023,33.055,-96.7365
76036,32.5814,-97.3703
75215,32.7582,-96.7623
75247,32.8152,-96.8703
76227,33.292,-96.9879
76006,32.7785,-97.0834
75249,32.636,-96.9493
75034,33.1499,-96.8241
76118,32.8013,-97.1952
75056,33.094,-96.8836
75068,33.1768,-96.9583
75237,32.659,-96.8765
75134,32.6161,-96.783
75251,32.9189,-96.7751
75007,33.0033,-96.882
76248,32.9276,-97.2489
76060,32.6432,-97.2139
75253,32.6833,-96.5964
75137,32.6347,-96.9113
76010,32.7204,-97.0826
75094,33.0148,-96.6189
75166,33.0139,-96.4377
75009,33.3103,-96.7673
75038,32.8653,-96.9905
76107,32.7392,-97.3852
76226,33.1062,-97.16
76126,32.64,-97.5448
75042,32.9185,-96.6775
76210,33.1428,-97.0727
76132,32.6711,-97.4056
76021,32.8536,-97.1358
76262,33.0211,-97.2127
76116,32.723,-97.4483
75159,32.6525,-96.558
75067,33.0198,-96.9925
76054,32.8558,-97.1755
75065,33.1219,-97.0237
76011,32.7582,-97.1003
76040,32.8264,-97.0972
76180,32.84,-97.225
75028,33.0383,-97.0745
76102,32.7589,-97.328
75077,33.0775,-97.0704
76105,32.7233,-97.269
75407,33.1555,-96.4981
76015,32.6931,-97.1347
76177,32.9448,-97.3124
76208,33.2117,-97.0612
76053,32.8211,-97.1756
75207,32.7939,-96.8319
75173,33.0593,-96.3877
76034,32.8872,-97.146
76249,33.2734,-97.2675
75010,33.0304,-96.8777
76259,33.1774,-97.2848
75054,32.5907,-97.0405
75210,32.7699,-96.743
75150,32.8154,-96.6307
76120,32.7639,-97.1781
76247,33.0734,-97.3093
76111,32.7824,-97.3003
76182,32.8828,-97.2098
75223,32.7942,-96.7475
76155,32.8247,-97.0503
76052,32.9557,-97.3372
75180,32.7287,-96.6228
76140,32.6192,-97.2735
76201,33.2289,-97.1314
76106,32.7968,-97.356
76005,32.7714,-97.2915
75057,33.0532,-96.9999
76205,33.1903,-97.1282
76207,33.2285,-97.1813
75022,33.0268,-97.1193
75172,32.5981,-96.6838
76209,33.2346,-97.1131
75246,32.7948,-96.7697
76103,32.747,-97.2604
76258,33.371,-96.9446
76266,33.3563,-97.1814
76085,32.7676,-97.7516
75033,33.2559,-96.8853
77019,29.7517,-95.4054
76008,32.7004,-97.6039
77035,29.6518,-95.4854
77060,29.9335,-95.3981
77505,29.6518,-95.1464
77450,29.745,-95.7326
77429,29.9766,-95.6358
77407,29.6625,-95.7272
77036,29.6984,-95.5405
77316,30.3587,-95.6857
77044,29.8635,-95.1976
77338,30.0041,-95.2825
77494,29.7404,-95.8304
77021,29.6954,-95.3562
77004,29.7247,-95.3625
77056,29.7446,-95.4683
77055,29.7971,-95.4958
77080,29.8159,-95.523
77098,29.735,-95.4118
77382,30.2106,-95.5257
77051,29.6579,-95.3688
77084,29.844,-95.6623
77018,29.8272,-95.4266
77086,29.9227,-95.4939
77089,29.594,-95.2218
77043,29.8052,-95.5607
77034,29.6364,-95.2216
77077,29.7477,-95.603
76087,32.7495,-97.6894
77008,29.7991,-95.4118
77007,29.7736,-95.4034
77040,29.8744,-95.5278
77318,30.4416,-95.5394
77477,29.6228,-95.5678
77071,29.6518,-95.5176
77014,29.9796,-95.4625
77079,29.7738,-95.598
77090,30.0167,-95.447
77493,29.8678,-95.8298
76086,32.7549,-97.7899
77081,29.7119,-95.4845
77075,29.6223,-95.26
77571,29.6884,-95.0513
77041,29.8602,-95.5817
77449,29.8323,-95.736
77095,29.8941,-95.6481
77030,29.7041,-95.401
77545,29.5293,-95.4626
77354,30.2333,-95.5502
77380,30.1441,-95.4703
77406,29.6436,-95.798
77375,30.0739,-95.6201
77094,29.7705,-95.7107
76082,32.966,-97.6836
77096,29.6722,-95.4861
77385,30.1877,-95.4288
77013,29.7842,-95.2301
77396,29.9507,-95.2622
77389,30.1044,-95.5066
77502,29.6789,-95.1982
77045,29.6297,-95.4382
77068,30.0069,-95.4897
77091,29.8534,-95.4435
77532,29.9249,-95.0578
77002,29.7594,-95.3594
77447,30.0729,-95.8104
77365,30.1237,-95.2686
77057,29.7422,-95.4903
77401,29.7023,-95.4611
77076,29.858,-95.3834
77015,29.7853,-95.1852
77469,29.5511,-95.7329
77489,29.5962,-95.5115
77381,30.1716,-95.4985
77433,29.8836,-95.7025
77461,29.4117,-95.8273
77092,29.8324,-95.472
77063,29.7348,-95.522
77074,29.6896,-95.5106
77498,29.6396,-95.65
77016,29.8579,-95.3032
77017,29.6863,-95.2555
77346,30.0042,-95.1728
77049,29.8235,-95.1848
77479,29.5785,-95.6066
77586,29.5832,-95.037
77379,30.0377,-95.5326
77054,29.6852,-95.4017
77073,30.0198,-95.4087
77536,29.6826,-95.1222
77025,29.6889,-95.4341
77064,29.919,-95.5569
77029,29.763,-95.2567
77386,30.1288,-95.4239
77441,29.7217,-95.8977
77006,29.7409,-95.3923
77087,29.6876,-95.3011
77023,29.7242,-95.3178
77024,29.7696,-95.5201
77033,29.6686,-95.3382
77377,30.0615,-95.6821
77388,30.0505,-95.4695
77062,29.5721,-95.1303
77038,29.9196,-95.4386
77598,29.5564,-95.144
77009,29.7936,-95.3675
77384,30.2257,-95.4924
77302,30.2238,-95.3577
77031,29.6581,-95.5413
77304,30.3217,-95.5285
77005,29.7179,-95.4263
77521,29.7705,-94.9695
77067,29.9547,-95.4522
77072,29.699,-95.5862
77355,30.1598,-95.7402
77048,29.6321,-95.3416
77099,29.6709,-95.5866
77339,30.0569,-95.1835
77065,29.9319,-95.6106
75154,32.5185,-96.8071
76065,32.4757,-96.9936
77357,30.1579,-95.198
77047,29.6254,-95.375
77088,29.8817,-95.4539
77082,29.7223,-95.6285
77070,29.9781,-95.5803
77046,29.733,-95.4306
77503,29.6877,-95.1572
77423,29.8072,-95.9755
75165,32.3808,-96.8374
77066,29.961,-95.4947
77520,29.7461,-94.9653
77093,29.8617,-95.3403
77027,29.7396,-95.446
75119,32.3321,-96.6224
77058,29.5716,-95.0998
77504,29.6501,-95.1885
76088,32.8478,-97.8606
75156,32.2972,-96.1184
77026,29.7972,-95.3288
78240,29.5189,-98.6006
78738,30.3337,-97.9824
78681,30.5083,-97.6789
78213,29.5234,-98.5273
78729,30.4521,-97.7688
78741,30.2315,-97.7223
78227,29.4027,-98.6433
78626,30.633,-97.6707
78717,30.506,-97.7472
78748,30.1743,-97.8225
78258,29.6562,-98.4967
78726,30.43,-97.8326
78734,30.3705,-97.9427
78109,29.5173,-98.3217
78745,30.2063,-97.7956
78108,29.575,-98.228
78744,30.1876,-97.7472
78257,29.6495,-98.6137
78653,30.3388,-97.5323
77061,29.6652,-95.279
75189,32.9628,-96.3648
78735,30.249,-97.8414
75087,32.9492,-96.4418
78728,30.4417,-97.6811
77303,30.3814,-95.3749
78749,30.2166,-97.8508
78746,30.2971,-97.8181
78255,29.6701,-98.6873
78725,30.2562,-97.6243
78254,29.5551,-98.7442
78747,30.1204,-97.7433
78250,29.5054,-98.6688
78730,30.3607,-97.8241
78006,29.8931,-98.6857
78702,30.2638,-97.7166
78703,30.2907,-97.7648
78252,29.346,-98.6464
78751,30.3093,-97.7242
78669,30.3899,-98.0539
78642,30.663,-97.9316
78701,30.2713,-97.7426
78163,29.7767,-98.4626
78245,29.4189,-98.6895
78664,30.5145,-97.668
78724,30.296,-97.6396
78723,30.3085,-97.6849
78212,29.4388,-98.4935
78216,29.5334,-98.4975
78148,29.5465,-98.2954
78727,30.4254,-97.7195
78750,30.4224,-97.7967
78253,29.4599,-98.7479
78239,29.5182,-98.3627
78223,29.3579,-98.4356
77012,29.7149,-95.2819
77037,29.8892,-95.3935
78214,29.3641,-98.4924
78230,29.5407,-98.5521
78756,30.3223,-97.739
75032,32.886,-96.4095
77003,29.7489,-95.3391
78739,30.172,-97.8784
78754,30.3423,-97.6673
76537,30.8119,-97.5942
78634,30.5257,-97.5672
78130,29.7229,-98.0742
78645,30.449,-97.9669
77478,29.6196,-95.607
78758,30.3764,-97.7078
77356,30.4411,-95.7097
78232,29.5863,-98.4769
78233,29.5563,-98.3643
77471,29.5497,-95.7982
78753,30.3649,-97.6827
77020,29.7758,-95.3121
78628,30.6411,-97.7511
78112,29.2308,-98.372
78721,30.2721,-97.6868
78249,29.5612,-98.6117
78733,30.3314,-97.8666
78613,30.5052,-97.8203
78201,29.4711,-98.5356
78228,29.4589,-98.5699
76028,32.5316,-97.309
77078,29.8497,-95.2582
78207,29.4229,-98.526
78722,30.2893,-97.715
78132,29.7565,-98.1983
77301,30.3125,-95.4527
77587,29.6601,-95.2258
78251,29.4597,-98.6555
77032,29.9368,-95.3299
78732,30.3752,-97.9007
78705,30.2896,-97.7396
78757,30.3437,-97.7316
76058,32.4663,-97.4011
76031,32.3485,-97.3311
76009,32.4395,-97.213
78652,30.1238,-97.8393
75167,32.3773,-96.9162
78617,30.1745,-97.6134
78221,29.3309,-98.5054
78261,29.7055,-98.4191
76044,32.4282,-97.5349
76164,32.7811,-97.3546
78219,29.4492,-98.3446
78247,29.5855,-98.4071
78231,29.5714,-98.5414
78229,29.5042,-98.5697
76527,30.8076,-97.7812
76050,32.2704,-97.1792
77022,29.8299,-95.3769
78736,30.2444,-97.916
76084,32.433,-97.1087
77362,30.1581,-95.6814
76033,32.3509,-97.4103
78752,30.3316,-97.7004
77085,29.6218,-95.4819
77059,29.5975,-95.1134
77530,29.7914,-95.1317
78719,30.1802,-97.6667
77562,29.8296,-95.0393
78256,29.6169,-98.6252
78260,29.7026,-98.4759
78259,29.6283,-98.4445
77306,30.2277,-95.2851
78209,29.4821,-98.4554
77336,30.0565,-95.1051
78023,29.6321,-98.7542
77546,29.5224,-95.1879
75245,,
76487,32.968,-97.8472
77011,29.742,-95.3073
77584,29.5405,-95.3208
76064,32.2993,-97.0271
75495,33.4292,-96.5486
77566,29.0393,-95.4401
75126,32.7491,-96.4598
77563,29.3398,-94.9926
78152,29.4353,-98.1952
78242,29.3509,-98.6109
76574,30.5708,-97.4094
77583,29.4203,-95.4537
75161,32.7332,-96.195
77053,29.5962,-95.4587
78210,29.3977,-98.4658
77565,29.5236,-95.0276
77581,29.5617,-95.2721
77573,29.5173,-95.0963
78211,29.3499,-98.5638
78218,29.4969,-98.4032
78155,29.5613,-97.9628
77577,29.2667,-95.2889
77372,30.2326,-95.1993
78154,29.579,-98.2778
77591,29.3891,-94.9942
77028,29.8297,-95.2879
77010,29.7543,-95.3609
77578,29.4694,-95.3503
77539,29.4585,-95.0345
77517,29.3673,-95.1361
75143,32.2486,-96.2161
77511,29.412,-95.2515
77568,29.3676,-94.9742
77518,29.5055,-94.9893
75160,32.7515,-96.2831
75152,32.4387,-96.6794
77083,29.6947,-95.6511
77378,30.4441,-95.4506
78101,29.3805,-98.265
77445,30.092,-96.0716
77506,29.7009,-95.1989
77050,29.9015,-95.2848
77554,29.2243,-94.9637
75125,32.5223,-96.6643
77484,30.071,-95.9253
77547,29.7392,-95.24
77001,29.8131,-95.3098
77345,30.0336,-95.261
77510,29.4032,-95.0734
77590,29.397,-94.9203
75021,33.7169,-96.5235
77418,29.9658,-96.2531
77039,29.9067,-95.3334
75424,33.3061,-96.3901
75142,32.546,-96.2852
75020,33.745,-96.5496
75072,33.1976,-96.6153
75151,32.0624,-96.4735
76504,31.0917,-97.3648
76501,31.0895,-97.3343
76548,31.0286,-97.6115
76549,31.0065,-97.841
76571,30.9494,-97.533
76542,31.0376,-97.6809
78742,30.2313,-97.6703
76502,31.071,-97.3898
78238,29.451,-98.6169
76530,30.7398,-97.4451
78737,30.2107,-97.9427
78205,29.4237,-98.4925
75092,33.6372,-96.6184
75114,32.6279,-96.4558
76541,31.1164,-97.7278
78665,30.5145,-97.668
76513,31.0723,-97.472
77486,29.1408,-95.6694
76544,31.1349,-97.7756
75789,32.1117,-95.1155
78654,30.5784,-98.2751
76559,31.0833,-97.5941
78619,30.1072,-98.0327
78222,29.3831,-98.396
78217,29.5395,-98.4194
75090,33.6435,-96.6075
75758,32.2572,-95.5393
76543,31.1172,-97.6651
78644,29.8868,-97.6769
75036,33.1499,-96.8241
76651,32.1785,-96.8823
78248,29.5894,-98.5201
77417,29.479,-95.9681
77523,29.77,-94.8608
78620,30.2268,-98.1029
78215,29.4413,-98.4793
78235,29.3494,-98.4422
76579,31.1759,-97.2852
76078,33.054,-97.4817
76264,33.731,-96.84
76578,30.592,-97.2893
78015,29.7327,-98.6646
79424,33.5159,-101.9344
78610,30.0918,-97.8534
84101,40.7559,-111.8967
84119,40.6916,-112.0011
84111,40.7548,-111.881
84120,40.6916,-112.0011
84118,40.6504,-112.0054
84014,40.9268,-111.877
84070,40.5794,-111.8816
84041,41.0879,-111.9704
84037,41.0375,-111.9326
84096,40.5144,-112.0325
84123,40.6596,-111.9193
84015,41.1294,-112.0482
84115,40.7145,-111.8931
84106,40.7056,-111.8548
84044,40.7009,-112.0809
84054,40.8446,-111.9191
84107,40.6568,-111.8904
84105,40.7372,-111.8581
84047,40.6152,-111.8851
84117,40.6551,-111.834
84121,40.6226,-111.7777
84084,40.6254,-111.9677
84087,40.8874,-111.9027
84093,40.5927,-111.831
84065,40.4954,-111.9444
84095,40.5541,-111.9539
84108,40.7371,-111.8258
84128,40.6916,-112.0011
84025,40.9889,-111.8938
84020,40.5046,-111.881
84010,40.8775,-111.8727
84081,40.6037,-112.0411
84109,40.7043,-111.8142
84006,40.5646,-112.0977
84092,40.5834,-111.7467
84075,41.0864,-112.0451
84104,40.7499,-111.926
84102,40.76,-111.8627
84088,40.5959,-111.9644
84116,40.7857,-111.9291
84124,40.6772,-111.8133
84103,40.7776,-111.8749
84094,40.5688,-111.8617
84604,40.2607,-111.6549
22015,38.7894,-77.2818
22204,38.859,-77.0997
22079,38.6929,-77.204
22030,38.8458,-77.3242
22304,38.8149,-77.121
22307,38.7714,-77.0657
22207,38.9033,-77.1263
22150,38.7797,-77.1866
22124,38.8852,-77.3233
22303,38.7912,-77.0814
22102,38.953,-77.2295
20171,38.9252,-77.3928
22306,38.7589,-77.0873
22310,38.7794,-77.1194
22314,38.806,-77.0529
22209,38.8926,-77.0753
22003,38.8307,-77.2142
22206,38.8415,-77.0905
22301,38.82,-77.0589
22302,38.8276,-77.0896
22309,38.7192,-77.1073
22066,39.0039,-77.3083
22152,38.7757,-77.2337
22180,38.8935,-77.2532
22315,38.7596,-77.1485
22205,38.8836,-77.1395
22101,38.9326,-77.1706
20191,38.9318,-77.3527
22027,38.8954,-77.2214
22153,38.7449,-77.237
22151,38.8029,-77.2116
22182,38.928,-77.2649
22308,38.7316,-77.0604
22039,38.7602,-77.3064
22203,38.8738,-77.1142
23503,36.9442,-76.252
22181,38.8977,-77.288
23456,36.7341,-76.0359
23320,36.7352,-76.2384
23321,36.8012,-76.423
23452,36.8348,-76.0961
23457,36.6224,-76.0249
22031,38.8604,-77.2649
23509,36.8787,-76.2604
20120,38.8448,-77.467
23462,36.8392,-76.1522
23513,36.8914,-76.2396
23323,36.7634,-76.3397
20124,38.7818,-77.3818
22041,38.8502,-77.1448
23518,36.9202,-76.216
22305,38.8372,-77.064
23502,36.8546,-76.2143
22043,38.8994,-77.1895
22033,38.8776,-77.3885
23455,36.8881,-76.1446
23454,36.8282,-76.0237
23523,36.8294,-76.2701
22042,38.8635,-77.1939
23464,36.7978,-76.1759
23322,36.6434,-76.242
23451,36.8585,-76.0019
20190,38.9615,-77.3418
22032,38.8177,-77.2925
20170,38.9839,-77.3675
22202,38.8565,-77.0592
22312,38.8191,-77.1484
22201,38.8871,-77.0932
20151,38.8867,-77.4457
20121,38.8195,-77.4558
23060,37.6628,-77.534
22046,38.8856,-77.1802
22213,38.8954,-77.1633
22311,38.832,-77.12
20147,39.0373,-77.4805
23005,37.7395,-77.4784
22060,38.6947,-77.1433
20194,38.9807,-77.3419
22044,38.8589,-77.1548
23434,36.7304,-76.5931
22193,38.6438,-77.3451
23704,36.8298,-76.3146
20165,39.0472,-77.3866
23504,36.8586,-76.2686
23510,36.8529,-76.2878
23235,37.5133,-77.5646
20112,38.6665,-77.4248
22191,38.6356,-77.2683
23223,37.5477,-77.3948
22192,38.676,-77.3163
20169,38.8674,-77.6445
23232,37.5202,-77.4084
20181,38.7,-77.5483
22902,38.0266,-78.4805
22025,38.5993,-77.3403
22026,38.5669,-77.2921
23919,36.5763,-78.1059
23220,37.5498,-77.4588
98683,45.6032,-122.5133
98027,47.4974,-122.0107
82001,41.1437,-104.7962
82009,41.1836,-104.8023
82005,41.1391,-104.8629
82007,41.1084,-104.8107
